Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,CVX,GM,NKE,TSLA,AAPL,AMZN,CVX,GM,NKE,TSLA,AAPL,AMZN,CVX,GM,NKE,TSLA,AAPL,AMZN,CVX,GM,NKE,TSLA,AAPL,AMZN,CVX,GM,NKE,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,24.942298889160156,15.515999794006348,68.6856689453125,26.163644790649414,42.005043029785156,13.441332817077637,24.95783228139106,15.612500190734863,68.81179315058282,26.44214651089327,42.118985659874454,13.549332618713379,24.347589211871192,15.0,67.46859802854625,25.769102654374226,41.00147924755991,13.013333320617676,24.467418963229353,15.0,68.58477439224274,26.418939017908087,41.34768710336133,13.133333206176758,215185600,107252000,7471100,14261100,6952400,61753500
2015-01-23,25.07101058959961,15.619500160217285,67.38033294677734,26.109485626220703,42.140899658203125,13.419333457946777,25.24187794150865,15.846500396728516,68.57848678151149,26.442140049546854,42.399458055945296,13.566666603088379,24.749244975856005,15.38599967956543,67.30466321291169,26.078540342398572,41.91739770281763,13.222000122070312,24.920114020778197,15.404000282287598,68.24426596054387,26.225528965001338,42.13213304000005,13.352666854858398,185859200,89928000,7984400,13990200,6781000,51579000
2015-01-26,25.097631454467773,15.482999801635742,68.66043853759766,26.070816040039062,42.22417449951172,13.770000457763672,25.377234192519005,15.649999618530273,68.95682438202024,26.333845156686802,42.276764193256874,13.907999992370605,25.03106050265451,15.37600040435791,67.04608733019342,25.99345279919803,41.873586571669136,13.403332710266113,25.23965151661796,15.590999603271484,67.61363418002963,26.078550888570224,42.0707920721127,13.45533275604248,222460000,63394000,7670500,10824800,4964000,48517500
2015-01-27,24.218883514404297,15.337499618530273,68.26947021484375,25.854204177856445,41.41343307495117,13.732000350952148,24.960052356934085,15.51200008392334,68.61630094978204,26.06308051973558,41.829757255241496,13.868666648864746,24.1944736556585,15.131500244140625,67.87218498730189,25.645330787083456,41.24690407153223,13.553333282470703,24.946736811155496,15.3149995803833,68.17487826489824,25.838734479441232,41.76402432197476,13.628000259399414,382274800,58406000,6388700,14793300,6696800,41715000
2015-01-28,25.588050842285156,15.195500373840332,65.40019226074219,25.405506134033203,40.89192199707031,13.291333198547363,26.211609572141104,15.575499534606934,68.21269636046421,25.97024449462864,41.77277991925671,13.758000373840332,25.588050842285156,15.1899995803833,65.21731581875291,25.33588069499509,40.86562882859724,13.227999687194824,26.102874113485754,15.490500450134277,68.20639376019045,25.92382655156797,41.6325441149248,13.740667343139648,585908400,61276000,10526500,16936200,6402600,47244000
2015-01-29,26.38469123840332,15.58899974822998,64.95245361328125,25.653057098388672,41.575584411621094,13.680000305175781,26.449044346198512,15.640000343322754,65.98034022485801,25.792307946629013,41.575584411621094,13.732000350952148,25.643522421911083,14.966500282287598,64.10744341931225,25.034166079045583,40.83057880635643,13.100000381469727,25.812171887408386,15.236499786376953,65.73440413490317,25.459653470399886,41.04969751199555,13.404666900634766,337745600,173132000,13994400,15819200,6802400,53221500
2015-01-30,25.998579025268555,17.726499557495117,64.65608978271484,25.23530387878418,40.42739486694336,13.573332786560059,26.62879297981115,17.975000381469727,65.12904470239079,25.645321565906563,41.35207592758481,13.83133316040039,25.929786825488495,17.03700065612793,62.354374878062714,25.23530387878418,40.36165859683658,13.533332824707031,26.273742745349615,17.31599998474121,64.06962548987084,25.43644529913216,41.15925042686774,13.597332954406738,334982000,477122000,20584700,19166500,8106400,45105000
2015-02-02,26.32477569580078,18.223499298095703,66.88213348388672,25.614377975463867,40.282779693603516,14.062666893005371,26.44460544633527,18.25,66.92627575279897,25.64532326543048,40.620224352965536,14.130000114440918,25.758914960125022,17.500499725341797,64.93356142757163,25.096054697391622,39.77880603132011,13.553333282470703,26.196071172349157,17.502500534057617,65.57047543143118,25.273985688041712,40.61584104293221,13.597999572753906,250956400,204638000,11537600,18397000,8056600,62238000
2015-02-03,26.329219818115234,18.177499771118164,69.07032012939453,26.28742790222168,40.909454345703125,14.557332992553711,26.42685757601918,18.391000747680664,69.43607300616854,26.45762408543368,40.92698424023232,14.691332817077637,26.0984367387742,18.010499954223633,67.89739180811588,25.86967524403184,40.33098120018161,14.084667205810547,26.295933487755963,18.01449966430664,67.91630923085503,25.91609318975492,40.418630672827604,14.214667320251465,207662800,124252000,14266700,26207000,7940200,72393000
2015-02-04,26.531152725219727,18.237499237060547,68.32622528076172,27.718610763549805,40.55449295043945,14.569999694824219,26.74196501238614,18.375,68.91268962093238,27.834651175472523,40.87440440811663,14.76533317565918,26.25376947343209,17.911500930786133,67.72084351206081,26.418938082499274,40.436166969720034,14.453332901000977,26.295932269467976,17.91900062561035,68.41450982133394,27.28538555283119,40.65528568891833,14.552666664123535,280598800,83398000,10176000,49298100,7187400,49581000
2015-02-05,26.72051429748535,18.694499969482422,68.93160247802734,28.04353141784668,40.905067443847656,14.732666969299316,26.785121379792336,18.940000534057617,69.43608965739462,28.31429536833532,41.01462676741933,15.031999588012695,26.566793939593058,18.295000076293945,68.46495496435772,27.85786260100752,40.563242889261666,14.642666816711426,26.738335592846923,18.299999237060547,69.09556153299366,28.066738913286926,40.703478689694,14.658666610717773,168984800,144952000,7533300,20854900,5754400,52843500
2015-02-06,26.495512008666992,18.714000701904297,69.12078094482422,27.85012435913086,40.225791931152344,14.490667343139648,26.789584720984386,18.79949951171875,69.65679552384076,28.26787693278311,40.96203054152632,14.893333435058594,26.388575704326623,18.550500869750977,68.80547768526792,27.788233777357767,40.116232634034105,14.433333396911621,26.738344018974548,18.743499755859375,69.15231319523822,28.051262847682665,40.93135407207259,14.800000190734863,174826400,77848000,7655500,16320400,7381800,48658500
2015-02-09,26.671504974365234,18.527999877929688,69.63787078857422,27.85012435913086,39.9541015625,14.498666763305664,26.698237770325253,18.720500946044922,70.31261950075448,27.927484635241854,40.186366841443935,14.528667449951172,26.384115519933175,18.360000610351562,69.14599852507867,27.471051923534105,39.74374949018643,14.13266658782959,26.410850015587748,18.549999237060547,69.26581047955487,27.68766600863455,40.098720701894266,14.358667373657227,155559200,54492000,6403000,14797500,7339400,52086000
2015-02-10,27.183900833129883,18.649999618530273,69.48023986816406,29.026025772094727,40.646514892578125,14.419333457946777,27.212863625618194,18.71500015258789,69.7577083296526,29.049233270239153,40.79989729894732,14.699999809265137,26.769527237525242,18.425500869750977,68.16226948724035,28.159578078465263,39.9760122708173,14.333333015441895,26.7717538371825,18.559499740600586,69.69464381666204,28.84035693362109,40.20389422549643,14.50333309173584,248034000,45744000,7033700,32369400,7694600,80857500
2015-02-11,27.821062088012695,18.756999969482422,69.3541030883789,29.142061233520508,40.01544189453125,14.186667442321777,27.829973586883128,18.854999542236328,69.48022246046816,29.28904989959759,40.646504599193996,14.315999984741211,27.290840652931514,18.55500030517578,68.28837659298586,28.84035200478102,39.85767621836556,13.8186674118042,27.350991145688674,18.561500549316406,68.72349660564137,29.01828301272724,40.532561978966584,14.147333145141602,294247200,55730000,8662000,22634000,8541000,146536500
2015-02-12,28.173049926757812,18.85849952697754,70.59586334228516,29.412826538085938,40.31783676147461,13.525333404541016,28.400288828399372,18.925500869750977,70.71685726538065,29.536604752220377,40.60707502137571,13.53933334350586,27.974773812406426,18.657499313354492,69.93358874275242,29.188477602746826,39.7919532715453,12.885333061218262,28.08393666532375,18.7549991607666,70.22651705166653,29.281310525571303,40.08118818796071,12.904666900634766,297898000,55822000,6618000,15537400,11855800,234744000
2015-02-13,28.311180114746094,19.09149932861328,71.81855773925781,29.103374481201172,40.33536911010742,13.584667205810547,28.355735902773322,19.149999618530273,71.85676431996998,29.45150157031582,40.56763438801051,13.732666969299316,27.992601301237766,18.850500106811523,70.74872975357613,28.894498227732385,40.27401614400041,13.394000053405762,28.355735902773322,18.920499801635742,70.90793031776438,29.343196020614574,40.32660249010019,13.526666641235352,217088800,69502000,7494400,14696300,7695600,92865000
2015-02-17,28.478269577026367,18.771499633789062,71.5765609741211,28.809406280517578,40.256473541259766,13.623332977294922,28.712191735645902,18.999500274658203,71.91406532845883,28.98733726757365,40.712240676690136,13.713333129882812,28.275536812930167,18.633499145507812,71.01617198571302,28.66241763169783,40.19512059451768,13.433333396911621,28.402522690545037,18.88599967956543,71.51924625557267,28.77846099117603,40.203883868273046,13.713333129882812,252609600,73464000,7097300,13147100,7371000,59694000
2015-02-18,28.676546096801758,18.668500900268555,70.32840728759766,28.77072525024414,41.02778625488281,13.630666732788086,28.689912494707233,18.836999893188477,71.09893704628325,28.99507418735231,41.093519189554435,13.744667053222656,28.393611543375854,18.642499923706055,70.28383134646423,28.72431026401861,40.06804528684522,13.506667137145996,28.433712436786827,18.68899917602539,70.84421530048651,28.817143187575102,40.1162516679284,13.611332893371582,179566800,53012000,6920300,8513300,8143800,40704000
2015-02-19,28.616392135620117,18.950000762939453,68.99748992919922,29.018287658691406,41.0628547668457,14.11400032043457,28.745606306357125,19.0939998626709,69.7807584610689,29.095650903514397,41.30827005448702,14.162667274475098,28.589659341463797,18.671499252319336,68.29063937993567,28.6082727900007,40.9664453198472,13.583333015441895,28.623075334159196,18.67449951171875,68.90196866554487,28.646952936859176,40.9664453198472,13.666666984558105,149449600,59076000,9721100,11780800,6605200,77311500
2015-02-20,28.85031509399414,19.183000564575195,69.15670013427734,29.1265869140625,41.60186767578125,14.473999977111816,28.85031509399414,19.184999465942383,69.32863940470011,29.18073969261827,41.759633373736584,14.506667137145996,28.527281357761577,18.79199981689453,68.45621886639701,28.747514513066985,40.90945192847565,13.987333297729492,28.65426553296407,18.930999755859375,69.0484449541824,29.00280871292,41.023394564440125,14.052000045776367,195793600,65160000,7610600,9345200,7398000,89731500
2015-02-23,29.63004493713379,19.006999969482422,68.68546295166016,29.157533645629883,41.63694381713867,13.822667121887207,29.63004493713379,19.226999282836914,69.0930158361218,29.219424231081803,41.73335659747925,14.546667098999023,28.88595289516716,18.899999618530273,68.36069257677511,28.886769712041595,41.31702898632555,13.755332946777344,28.96615465653643,19.172000885009766,68.64088700674759,29.103380858912224,41.59750070541452,14.37733268737793,283896400,43540000,6724000,10970200,4622200,127497000
2015-02-24,29.445148468017578,18.929500579833984,68.74915313720703,29.20395851135254,41.81660842895508,13.607333183288574,29.763729057615855,19.02400016784668,68.92745694527811,29.327736760508724,41.86919811623777,13.81933307647705,29.222366075069523,18.808000564575195,68.3543340918965,29.072445412733074,41.522990197802976,13.446666717529297,29.61669186241665,18.9325008392334,68.70457718518927,29.103387761692435,41.522990197802976,13.81933307647705,276912400,38416000,5708400,8562400,5239200,99054000
2015-02-25,28.692138671875,19.26849937438965,69.14397430419922,29.28905487060547,42.430137634277344,13.583999633789062,29.31815995946812,19.392499923706055,69.27133278289672,29.366415165066446,42.59666661397154,13.809332847595215,28.549558097335243,18.82699966430664,68.62179676807615,29.095651183346963,41.81660471113671,13.505332946777344,29.30924676140305,18.863500595092773,68.8510459164633,29.234902074261573,41.81660471113671,13.662667274475098,298846800,63490000,4806500,11161500,7053600,58642500
2015-02-26,29.055267333984375,19.239999771118164,68.176025390625,29.05696678161621,42.6279182434082,13.812666893005371,29.15551868971371,19.4685001373291,68.72367553805933,29.49792688791206,42.77735284119244,14.072667121887207,28.206467309747538,19.163999557495117,67.88309703290196,29.018283688943608,42.47848699880691,13.481332778930664,28.69213109498162,19.203500747680664,68.70457225405343,29.250370440556694,42.48288302164311,13.600000381469727,365150000,53742000,5903100,10708200,5935000,97093500
2015-02-27,28.618623733520508,19.007999420166016,67.93401336669922,28.863561630249023,42.6850700378418,13.555999755859375,29.088694653566876,19.29949951171875,68.60265717199671,28.971867201478716,42.8125279151096,13.903332710266113,28.569611341903233,18.989500045776367,67.86396478296665,28.708838120875683,42.46970844184584,13.520000457763672,28.96170707545237,19.200000762939453,68.46892452420764,28.91771441586387,42.61035103862687,13.793333053588867,248059200,50646000,6396500,10490200,7118600,58231500
2015-03-02,28.758974075317383,19.283000946044922,67.43733978271484,29.095643997192383,43.40144348144531,13.155332565307617,29.024085627977033,19.295000076293945,67.71752938812305,29.173004272546617,43.449789661426045,13.555999755859375,28.582977506411293,18.974000930786133,66.81964100115043,28.863560220024333,42.522426904605915,13.055333137512207,28.79462006881881,19.042499542236328,67.70479548450122,28.863560220024333,42.5839577967301,13.513333320617676,192386800,42784000,7343700,11234200,11025000,118831500
2015-03-03,28.819133758544922,19.230499267578125,66.96609497070312,29.24262809753418,43.05863571166992,13.303999900817871,28.85477976131572,19.30500030517578,67.6411034787437,29.25036589530857,43.27838989751845,13.349332809448242,28.536199135560338,19.079999923706055,66.74321040288147,28.85582083975964,42.68505426636398,13.021332740783691,28.73002215100785,19.197500228881836,67.42458829073752,28.91771141753405,43.26520518287678,13.120667457580566,151265200,38930000,6901200,10036000,7038400,66484500
2015-03-04,28.636444091796875,19.13599967956543,66.96609497070312,29.064693450927734,42.86085510253906,13.496000289916992,28.863683059023995,19.395000457763672,67.27175718405938,29.24262441295203,43.01468571578954,13.501333236694336,28.587435098266674,19.109500885009766,66.50759679225546,28.85581720391535,42.61473148643075,13.147333145141602,28.76120507338472,19.285499572753906,67.27175718405938,29.111111378409863,42.92678202919173,13.283332824707031,126665200,45182000,5784900,12736400,4853000,63330000
2015-03-05,28.161914825439453,19.39150047302246,66.69226837158203,29.095643997192383,43.27399444580078,13.375332832336426,28.683224655756852,19.42099952697754,67.0616097991694,29.25810234609948,43.37068682535899,13.746000289916992,28.017105972675417,19.194499969482422,66.43754662749845,29.056963859515264,42.97952463764284,13.34333324432373,28.645352068021506,19.280500411987305,66.8705721349166,29.118851489577583,43.05424025705316,13.523332595825195,226068400,53870000,5156900,6620700,6633600,73155000
2015-03-06,28.20424461364746,19.004499435424805,65.94084167480469,28.499967575073242,42.592750549316406,12.925333023071289,28.821350963107626,19.350000381469727,66.55853546471297,29.0492333405996,43.37507477921758,13.383333206176758,28.128499431995095,18.944000244140625,65.69885383246086,28.414869480196128,42.45650069747431,12.8100004196167,28.605251815919722,19.275999069213867,66.3674978011087,28.979607894891608,43.273986395798104,13.280667304992676,291368400,52540000,7213300,13764200,7174600,100686000
2015-03-09,28.324556350708008,18.92799949645996,66.1955795288086,29.373523712158203,42.82129669189453,12.725333213806152,28.86591939149632,18.96649932861328,67.26540730249346,29.490519819304144,42.99270467220331,12.965999603271484,27.86116851559621,18.763999938964844,65.90902051342047,29.108335114584058,42.60593854925728,12.550000190734863,28.50723786459122,18.920000076293945,65.97269975479398,29.287726963629126,42.67186211615878,12.959333419799805,354114000,46228000,7506200,22979300,5938800,101050500
2015-03-10,27.73863410949707,18.475500106811523,65.53327941894531,29.287723541259766,42.416954040527344,12.687999725341797,28.34237414444632,18.888500213623047,66.57763404360949,29.467115369342295,42.61912748983697,12.899999618530273,27.580458826512846,18.458999633789062,65.16393318723391,28.97573891755138,42.302680924593105,12.506667137145996,28.16192096380277,18.872499465942383,66.09366328682945,29.194128451680676,42.37739654328047,12.564000129699707,275426400,62420000,10679000,20314000,7096000,83695500
2015-03-11,27.2329158782959,18.318500518798828,65.93449401855469,29.467119216918945,41.90271759033203,12.916000366210938,27.796554990966435,18.667499542236328,66.1573737953983,29.74010914555962,42.667464407893036,13.078666687011719,27.203954782675737,18.312999725341797,65.24037716105343,29.264329333796553,41.83239800954808,12.734000205993652,27.79210009152278,18.530500411987305,65.92175525506948,29.32672507655166,42.35980660156487,12.743332862854004,275756000,49902000,8440700,13191600,7484200,74623500
2015-03-12,27.725261688232422,18.711999893188477,65.22128295898438,29.97410774230957,42.64989471435547,12.73799991607666,27.825514761609913,18.774999618530273,66.55220214051816,30.005307111091415,42.676264144827435,12.963333129882812,27.097015553905447,18.375999450683594,65.14486980108846,29.513927466451836,41.92030917492375,12.649999618530273,27.248507613940752,18.44099998474121,66.36752891157734,29.52952715084276,41.97305138905061,12.916666984558105,193450800,56200000,5900600,13986000,5809800,62239500
2015-03-13,27.533668518066406,18.52899932861328,64.71182250976562,29.67771339416504,42.10931396484375,12.578666687011719,27.936905708282026,18.699499130249023,64.85191487199032,29.942902021886425,42.843295806795005,12.783332824707031,27.308659578991268,18.333999633789062,64.10049315840895,29.428124447525494,41.88516701404598,12.48799991607666,27.714123368821554,18.576000213623047,64.85191487199032,29.942902021886425,42.64991096781573,12.596667289733887,207309200,52234000,8345200,11404200,7396200,81514500
2015-03-16,27.836652755737305,18.667499542236328,65.67337036132812,30.09109878540039,42.386192321777344,13.046667098999023,27.836652755737305,18.69700050354004,65.7625222280168,30.106695491811205,42.544415618335115,13.060667037963867,27.373266779429162,18.336000442504883,64.31698422521103,29.80250913610423,42.162042092789996,12.653332710266113,27.598275719474515,18.518999099731445,64.59717858246826,29.84930818134187,42.28070788861678,12.800000190734863,143497200,47082000,6780200,11219000,8497000,84432000
2015-03-17,28.30227279663086,18.59600067138672,65.69886779785156,29.864904403686523,42.43014144897461,12.982000350952148,28.36465158895827,18.725000381469727,65.94085569163396,30.005298547801814,42.53562252635831,13.247332572937012,27.992605434937918,18.48200035095215,65.01748978349043,29.68551254739137,41.97744833230396,12.929332733154297,28.048301028043767,18.555500030517578,65.14485311137963,29.755709619449014,42.25433741787979,13.028667449951172,204092400,40740000,7097500,9702700,6408200,73411500
2015-03-18,28.620851516723633,18.756999969482422,67.94676208496094,30.028703689575195,42.856468200683594,13.380666732788086,28.774571896843646,18.79949951171875,68.0613866234877,30.106699132400962,43.01469150467044,13.392000198364258,28.153008876869432,18.334999084472656,65.18941349766737,29.467126980156323,42.02140150812709,12.87399959564209,28.29336115891731,18.49850082397461,65.34224459623205,29.771313372646404,42.43014448456256,12.997332572937012,261083600,53082000,11059700,19015600,8855600,72313500
2015-03-19,28.404748916625977,18.66200065612793,66.70500183105469,30.145694732666016,43.212467193603516,13.043333053588867,28.794618019403195,18.855499267578125,67.11892405514958,30.247088196130672,43.344321059269745,13.63933277130127,28.382471022120445,18.609500885009766,66.6413226100585,29.864906425427137,42.72461258509478,12.968667030334473,28.683226847181135,18.693500518798828,66.9278815337479,29.989700898051648,42.98831696324415,13.466667175292969,183238000,38314000,7841900,11255700,13536000,127128000
2015-03-20,28.04829978942871,18.92449951171875,68.15692138671875,30.317291259765625,44.821067810058594,13.20533275604248,28.605253996197433,18.9685001373291,68.30338799324025,30.36409031199193,45.61657693576265,13.265999794006348,27.883441317030055,18.79599952697754,66.93426263911572,30.06770226522969,44.500225204786545,13.041333198547363,28.57183800156527,18.81450080871582,67.04888720035437,30.23149448501849,45.10674558561703,13.16333293914795,274780400,75272000,14064900,19769700,29779800,64042500
2015-03-23,28.340139389038086,18.75550079345703,67.4500732421875,30.098901748657227,44.592529296875,13.308667182922363,28.482719941212224,19.088499069213867,68.57721561265895,30.41088948068979,45.09356868816253,13.366666793823242,28.186419040724548,18.746999740600586,67.4500732421875,30.098901748657227,44.47825615493012,13.164667129516602,28.320089795620277,18.903499603271484,68.46259104716039,30.27049529880869,44.63208680312588,13.233332633972168,150838800,44786000,6807700,11656900,10471800,39474000
2015-03-24,28.224300384521484,18.704500198364258,66.3547592163086,29.521724700927734,44.23651885986328,13.447999954223633,28.525054559149737,18.761999130249023,67.62199855609113,30.044303694522554,44.680423259967775,13.586000442504883,28.19533758719538,18.613500595092773,66.32929141449158,29.44372925726783,44.21454209971821,13.316666603088379,28.344603074189592,18.699499130249023,67.45005931414069,30.044303694522554,44.41232288147541,13.438667297363281,131369200,44564000,6677800,15855900,7598800,54748500
2015-03-25,27.486886978149414,18.54800033569336,67.2908706665039,29.155134201049805,43.5069465637207,12.953332901000977,28.253258840820795,19.024999618530273,67.62837497169043,29.568515289740393,44.46947127580126,13.239333152770996,27.486886978149414,18.51449966430664,66.437558261573,29.1473328737153,43.48497315008164,12.846667289733887,28.190880051941875,18.758499145507812,66.64770410162221,29.54511725840609,44.390359609696226,13.218000411987305,206620800,68590000,9169400,10209800,8133400,85956000
2015-03-26,27.678485870361328,18.36750030517578,67.0234146118164,29.131738662719727,43.65636444091797,12.694000244140625,27.82106647538394,18.56999969482422,67.83215106372951,29.56852084006791,43.99038836674007,12.986000061035156,27.313122857529027,18.282499313354492,66.32930272127194,28.97574779076374,42.92677898324764,12.646666526794434,27.348768858632123,18.47949981689453,67.67931993470933,29.404728639313028,43.221248767794435,12.928000450134277,190291600,58600000,7276900,13814500,9479800,61920000
2015-03-27,27.457923889160156,18.527999877929688,66.40571594238281,29.10053825378418,43.89809799194336,12.333333015441895,27.7809576079784,18.65850067138672,66.85784480769503,29.233131071698352,44.02995185383857,12.619333267211914,27.382178708077856,18.328500747680664,66.0172663093768,28.921146395546607,43.56407402065935,12.09333324432373,27.751996515157707,18.355499267578125,66.85784480769503,29.123936286278504,43.56407402065935,12.604666709899902,158184800,52196000,5830300,9237600,4403600,129073500
2015-03-30,28.15300941467285,18.72949981689453,68.07414245605469,29.38912582397461,44.34200668334961,12.704667091369629,28.159692613989286,18.805999755859375,68.27154954364609,29.537318326668558,44.632083866156016,12.816666603088379,27.62501457264434,18.577499389648438,66.84511426298249,29.27212970714502,44.188179398459845,12.119999885559082,27.636154371301487,18.5935001373291,66.84511426298249,29.311130396311448,44.49144129808776,12.390000343322754,188398800,36418000,7172400,9980300,5435400,151342500
